#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0032446	2L	12694988	12693872
FBgn0033241	2R	7960015	7958207
FBgn0033015	2R	5295965	5259004
FBgn0003360	X	10786958	10780893
FBgn0032819	2L	19760986	19758879
FBgn0263987	X	5420867	5412386
FBgn0035692	3L	6193179	6192124
FBgn0020620	2R	13990707	13984815
FBgn0036896	3L	19635783	19624406
FBgn0053172	X	15772985	15769664
FBgn0037027	3L	20813332	20809669
FBgn0034534	2R	20641668	20640976
FBgn0003139	X	6372915	6371065
FBgn0034709	2R	22202671	22189817
FBgn0004876	3R	19094270	19044882
FBgn0035772	3L	7369260	7364584
FBgn0031738	2L	5800253	5767002
FBgn0037549	3R	8125273	8122725
FBgn0036622	3L	16381570	16378974
FBgn0004050	X	2450550	2447769
FBgn0015544	2R	24161503	24159384
FBgn0030724	X	16073568	16070365
FBgn0023516	X	1869061	1866832
FBgn0004381	3L	11798875	11795614
FBgn0030318	X	11606288	11599838
FBgn0031752	2L	5955235	5949450
FBgn0030096	X	9162090	9160124
FBgn0039958	2L	23174484	23161122
FBgn0036340	3L	13040976	13036821
FBgn0034646	2R	21660007	21658770
FBgn0034876	2R	23548151	23544823
FBgn0033715	2R	12336205	12335316
FBgn0050349	2R	8910885	8907518
FBgn0051800	2L	19034576	19033657
FBgn0027529	2R	20325973	20319180
FBgn0033184	2R	7510357	7508527
FBgn0259705	3R	19162300	19161259
FBgn0038388	3R	15963867	15962167
FBgn0027535	2R	19133706	19129589
FBgn0029882	X	6654248	6653113
FBgn0001092	X	15869661	15868145
FBgn0041186	3R	29153266	29152074
FBgn0039732	3R	29997676	29996961
FBgn0038608	3R	18366162	18364244
FBgn0042138	3L	11630749	11628037
FBgn0036702	3L	17242128	17238613
FBgn0039402	3R	26054128	26052821
FBgn0038470	3R	17040203	17036394
FBgn0034925	2R	23898246	23896896
FBgn0032751	2L	19069673	19064929
FBgn0029685	X	3936469	3932000
FBgn0035471	3L	3905035	3903492
FBgn0011211	2R	22802180	22799099
FBgn0037144	3L	21958041	21955110
FBgn0034804	2R	22941169	22938987
FBgn0031834	2L	6566181	6564112
FBgn0026239	3R	19022436	18984025
FBgn0027091	2R	16145906	16143147
FBgn0033998	2R	15213634	15206527
FBgn0000579	2L	1729636	1724768
FBgn0031070	X	19764874	19759173
FBgn0026401	2R	4729017	4691672
FBgn0027784	3R	19031271	19029968
FBgn0032244	2L	10420612	10419190
FBgn0283535	3R	5595356	5591763
FBgn0039145	3R	24055092	24054391
FBgn0259682	2R	18761082	18757074
FBgn0011584	2L	10013170	10009381
FBgn0021895	2R	23851480	23847161
FBgn0032358	2L	11281920	11280298
FBgn0010803	3R	9266904	9265027
FBgn0000524	X	6538575	6533999
FBgn0034626	2R	21384391	21383227
FBgn0034215	2R	17429315	17427795
FBgn0027503	3R	8990649	8984718
FBgn0031893	2L	7185529	7182234
FBgn0040290	3L	8175978	8170640
FBgn0033021	2R	5363104	5360331
FBgn0002174	2R	23709026	23706913
FBgn0037073	3L	21338232	21335215
FBgn0053558	2R	6971637	6924687
FBgn0020389	3L	19860925	19845293
FBgn0261373	2R	24669330	24668411
FBgn0036428	3L	14550975	14540937
FBgn0267964	2L	19731561	19606569
FBgn0036141	3L	11169625	11166620
FBgn0262976	X	8411658	8408008
FBgn0036824	3L	18898293	18893120
FBgn0037108	3L	21628571	21625806
FBgn0000063	3R	17673828	17671271
FBgn0020618	2L	7827315	7825347
FBgn0032694	2L	18661776	18617256
FBgn0264491	3R	22079321	22042191
FBgn0024921	3L	6200385	6193480
FBgn0266848	X	22455422	22451445
FBgn0043884	3R	24250248	24230562
FBgn0031824	2L	6494532	6492974
FBgn0026634	3R	15361657	15358481
FBgn0266581	3R	22038925	22034298
FBgn0030959	X	18788210	18786142
FBgn0005533	3L	9429821	9428795
FBgn0031267	2L	574264	573033
FBgn0034304	2R	18151410	18148096
FBgn0028953	2R	17465795	17457663
FBgn0260450	X	16328523	16325763
FBgn0031040	X	19616825	19616196
FBgn0052512	X	21067540	21062277
FBgn0263979	3R	15227564	15225576
FBgn0053116	2L	19537363	19533479
FBgn0037252	3R	4441328	4437387
FBgn0033906	2R	14172998	14170462
FBgn0285948	2L	4458364	4457186
FBgn0040283	3R	24062815	24058287
FBgn0033528	2R	10480111	10479011
FBgn0034817	2R	23079038	23076688
FBgn0032153	2L	9891336	9890885
FBgn0004650	X	1329438	1322513
FBgn0038424	3R	16434740	16432998
FBgn0260862	3L	692919	691486
FBgn0030502	X	13616586	13613193
FBgn0259202	2R	18661548	18658418
FBgn0022343	2R	24939769	24938181
FBgn0024352	2L	297449	295122
FBgn0043002	2L	8437996	8437405
FBgn0038118	3R	13163876	13088651
FBgn0051388	3R	11240114	11237815
FBgn0030693	X	15796028	15793721
FBgn0000043	2R	6015689	6013910
FBgn0037313	3R	5356748	5355092
FBgn0037539	3R	8013201	8010907
FBgn0038235	3R	14513637	14512639
FBgn0000173	X	13999805	13996345
FBgn0261837	3R	21362131	21360176
FBgn0063670	3L	27083906	27082091
FBgn0026079	X	4113734	4111156
FBgn0051184	3R	23997017	23996262
FBgn0030481	X	13389332	13387563
FBgn0263048	3R	22386548	22382035
FBgn0030121	X	9272960	9270434
FBgn0029924	X	6972265	6969918
FBgn0024277	3L	1034875	995982
FBgn0039507	3R	27282661	27277249
FBgn0023213	4	930715	915297
FBgn0030365	X	12022746	12021068
FBgn0027515	2L	7825350	7821151
FBgn0039172	3R	24230035	24228342
FBgn0038947	3R	22360711	22356685
FBgn0035617	3L	5590390	5583669
FBgn0083123	2R	14624498	14621601
FBgn0030838	X	17305475	17282496
FBgn0266268	3R	31812296	31810460
FBgn0028926	2L	15008538	15007813
FBgn0024330	3R	9768984	9766031
FBgn0030466	X	13294433	13288051
FBgn0025700	2L	9918330	9917221
FBgn0260467	3R	22364580	22362620
FBgn0016053	2R	22332813	22330200
FBgn0284251	2L	21102429	21094966
FBgn0026371	3L	21515887	21512141
FBgn0004655	X	2158983	2149936
FBgn0032346	2L	11123567	11122574
FBgn0027329	X	15748971	15746648
FBgn0002354	3R	13031598	13030913
FBgn0039849	3R	31463037	31459822
FBgn0014029	3R	20588356	20586129
FBgn0035420	3L	3218920	3210992
FBgn0033340	2R	8900617	8900241
FBgn0259168	X	17887222	17862697
FBgn0015553	2L	18682075	18679631
FBgn0262872	2L	7056010	7037823
FBgn0016126	4	453947	445504
FBgn0029903	X	6813830	6803684
FBgn0261065	3R	18663552	18661121
FBgn0010894	3L	5561598	5559470
FBgn0030460	X	13194551	13193094
FBgn0022338	3R	18982749	18980995
FBgn0030834	X	17249502	17248372
FBgn0021847	2R	6214122	6209782
FBgn0264712	3R	5399510	5393922
FBgn0014464	X	8473087	8470888
FBgn0086657	2L	20678979	20676045
FBgn0036580	3L	16232038	16231081
FBgn0032870	2L	20647381	20645822
FBgn0260634	3R	23819237	23808285
FBgn0266053	3R	17048421	17043564
FBgn0036804	3L	18681836	18681037
FBgn0015477	2R	9177261	9167763
FBgn0004587	3R	13666891	13661311
FBgn0010341	X	19699938	19697091
FBgn0030786	X	16785092	16783933
FBgn0250874	X	2732190	2730077
FBgn0029979	X	7931382	7922158
FBgn0004636	3L	1862239	1859115
FBgn0040236	X	9283117	9275318
FBgn0033555	2R	10822399	10821676
FBgn0028436	3R	5857914	5856585
FBgn0032407	2L	12095250	12091822
FBgn0033875	2R	13841743	13840053
FBgn0266674	3R	21107972	21105046
FBgn0061361	2R	20643785	20642466
FBgn0014006	3R	19886030	19879719
FBgn0026060	X	6091471	6082709
FBgn0037707	3R	9553747	9552034
FBgn0260635	3L	16051034	16038410
FBgn0039026	3R	22794030	22750901
FBgn0032783	2L	19442727	19435850
FBgn0261797	3L	4825687	4807368
FBgn0035153	3L	685549	682885
FBgn0028663	3L	21541215	21539862
FBgn0283469	X	17911097	17907692
FBgn0036263	3L	12193688	12190696
FBgn0013272	2R	22329416	22317662
FBgn0015527	X	21349843	21346503
FBgn0085192	2L	11988801	11988270
FBgn0028916	2L	14345795	14334158
FBgn0029914	X	6851884	6849770
FBgn0035907	3L	8524866	8523742
FBgn0034933	2R	23939754	23937077
FBgn0029157	3R	24944956	24938710
FBgn0024807	X	21630148	21624796
FBgn0016070	3L	8997989	8990317
FBgn0259711	2R	21667594	21666687
FBgn0033538	2R	10641807	10617662
FBgn0029935	X	7102300	7098578
FBgn0260779	3R	19028857	19026174
FBgn0003655	X	6365708	6363418
FBgn0035422	3L	3222960	3220911
FBgn0031566	2L	3716810	3713360
FBgn0265192	2R	22069757	22060950
FBgn0261985	3L	356050	328097
FBgn0024841	3R	29724226	29723163
FBgn0002521	4	1181628	1172469
FBgn0261239	2L	21259675	21237250
FBgn0024973	X	2720327	2717638
FBgn0027378	3R	15278109	15276440
FBgn0016641	2R	21624446	21619321
FBgn0035035	2R	24604670	24603572
FBgn0264384	X	9048991	8972908
FBgn0261270	2R	14270658	14268772
FBgn0036462	3L	14999666	14997981
FBgn0266421	X	11615840	11615097
FBgn0040827	3L	9097494	9096877
FBgn0260390	2R	8131323	8129354
FBgn0051658	2L	811531	810577
FBgn0011703	2L	10327943	10325026
FBgn0032883	2L	20757985	20754579
FBgn0262743	2L	20750941	20734609
FBgn0037202	3L	22880963	22879089
FBgn0000543	3L	2265857	2263581
FBgn0286516	3R	8820682	8813490
FBgn0031637	2L	4847295	4841482
FBgn0026428	X	15340360	15333310
FBgn0039854	3R	31590392	31588673
FBgn0028515	2L	16259511	16257688
FBgn0034500	2R	20308671	20304517
FBgn0033089	2R	6676001	6675028
FBgn0035169	3L	852673	851346
FBgn0287594	3L	3466314	3461315
FBgn0261885	3R	17718350	17687818
FBgn0039743	3R	30054697	30052514
FBgn0029006	2R	17604461	17592791
FBgn0261064	2L	8161800	8159832
FBgn0031118	X	20510694	20469955
FBgn0024182	X	21373145	21363028
FBgn0032054	2L	8519176	8517411
FBgn0083968	2L	7886109	7885503
FBgn0038363	3R	15793487	15792688
FBgn0037660	3R	9065078	9063132
FBgn0042132	X	19744335	19741224
FBgn0052425	3L	20514107	20497323
FBgn0034051	2R	15940073	15935893
FBgn0030717	X	15985405	15983772
FBgn0039740	3R	30036870	30035240
FBgn0000394	X	5693084	5690002
FBgn0038463	3R	16999449	16996446
FBgn0030451	X	13134565	13128952
FBgn0030330	X	11723854	11720245
FBgn0033474	2R	10032893	10028443
FBgn0027280	X	7946908	7941478
FBgn0037279	3R	4816025	4811444
FBgn0002787	2R	24404527	24400028
FBgn0034527	2R	20621081	20618503
FBgn0004435	2R	12623197	12612740
FBgn0025629	X	2075900	2074795
FBgn0031651	2L	4945361	4944256
FBgn0036887	3L	19586003	19585093
FBgn0014011	3L	7435190	7432762
FBgn0031351	2L	1612576	1611410
FBgn0259720	3L	19266838	19263766
FBgn0024754	2R	15569404	15566271
FBgn0261383	X	5747254	5738663
FBgn0028429	3L	9836805	9834367
FBgn0019938	2R	14601216	14595611
FBgn0039305	3R	25263292	25262741
FBgn0264959	2R	6012795	5981844
FBgn0032717	2L	18839679	18833710
FBgn0035851	3L	8196573	8191270
FBgn0025638	X	648597	647304
FBgn0086683	2L	23068386	23066874
FBgn0028664	3L	4186865	4186018
FBgn0002905	3R	12712299	12705523
FBgn0038966	3R	22424929	22423316
FBgn0040011	2L	22585843	22579072
FBgn0032910	2L	21071502	21057706
FBgn0035383	3L	2983551	2981022
FBgn0032467	2L	13019434	13013276
FBgn0035323	3L	2263615	2262919
FBgn0037244	3R	4402017	4400510
FBgn0038744	3R	19898738	19890689
FBgn0031493	2L	3029168	3026252
FBgn0032224	2L	10344223	10342594
FBgn0034418	2R	19137169	19133727
FBgn0004465	3L	16612199	16610662
FBgn0052226	3L	20302141	20297129
FBgn0000032	3R	29993411	29991144
FBgn0035497	3L	4103256	4094343
FBgn0010382	2L	15748150	15727581
FBgn0032732	2L	18988331	18987707
FBgn0036518	3L	15609125	15588860
FBgn0026149	X	9358594	9356634
FBgn0032397	2L	12038511	12035984
FBgn0021967	2L	3467334	3466157
FBgn0032700	2L	18698571	18695664
FBgn0038857	3R	21118856	21117857
FBgn0025635	X	628016	625542
FBgn0002791	2R	23975408	23972431
FBgn0037239	3R	4381210	4378600
FBgn0004101	2R	24376473	24342861
FBgn0025839	X	2173432	2172526
FBgn0040660	2R	23383424	23377866
FBgn0010292	X	7903643	7901880
FBgn0031980	2L	8042909	8041873
FBgn0262895	3L	17033676	17033119
FBgn0030610	X	15084699	15084029
FBgn0086784	2R	8734304	8729502
FBgn0263144	2R	6240602	6214568
FBgn0003041	3L	7911954	7896109
FBgn0066303	X	19745898	19744431
FBgn0010877	3R	18298879	18288866
FBgn0000114	2L	12313438	12175004
FBgn0019624	3R	11820299	11819359
FBgn0027597	2L	1752122	1750687
FBgn0039846	3R	31405452	31401560
FBgn0034242	2R	17565852	17564340
FBgn0051441	3R	11237624	11236286
FBgn0031360	2L	1731070	1729887
FBgn0035440	3L	3334978	3333119
FBgn0005585	3R	9630851	9628691
FBgn0035871	3L	8308941	8307145
FBgn0026873	X	1866887	1865909
FBgn0000139	3R	24653376	24650125
FBgn0031268	2L	575734	574291
FBgn0026379	2L	10261049	10256319
FBgn0283427	2L	3068177	3056598
FBgn0004397	X	2222567	2214347
FBgn0034271	2R	17743969	17739901
FBgn0001189	X	1673608	1669570
FBgn0001223	3L	9374964	9372931
FBgn0039136	3R	23988738	23986642
FBgn0029997	X	8102095	8094250
FBgn0283525	2L	1149449	1147822
FBgn0004237	3R	13660531	13656846
FBgn0024983	X	530291	527941
FBgn0037376	3R	5789384	5787337
FBgn0033544	2R	10738370	10731335
FBgn0287767	2R	5700212	5697872
FBgn0036846	3L	19094760	19092670
FBgn0003079	X	2343870	2295466
FBgn0030292	X	11350474	11349998
FBgn0037884	3R	11235013	11232429
FBgn0047178	3L	15144059	15143063
FBgn0286786	2L	9700459	9699791
FBgn0038597	3R	18286624	18283660
FBgn0029980	X	7933351	7931745
FBgn0261597	2L	18443277	18441335
FBgn0031600	2L	4393876	4392770
FBgn0014455	X	15453167	15450261
FBgn0013325	2R	19443825	19442342
FBgn0038400	3R	16146855	16144401
FBgn0259978	2R	5705439	5702112
FBgn0020633	3L	8894310	8891596
FBgn0030170	X	10014279	10010481
FBgn0003567	3R	14308589	14304455
FBgn0039150	3R	24112389	24109944
FBgn0036837	3L	18998283	18990026
FBgn0032750	2L	19064726	19063295
FBgn0035205	3L	1311805	1307224
FBgn0038619	3R	18406002	18404940
FBgn0038190	3R	13951138	13949454
FBgn0026876	X	1239884	1236873
FBgn0001108	3L	13934656	13929387
FBgn0031974	2L	8009477	8008302
FBgn0262103	2R	18705805	18688132
FBgn0040259	3R	11159744	11157098
FBgn0039860	3R	31617837	31616303
FBgn0036760	3L	17843544	17841540
FBgn0011217	3R	14741319	14732414
FBgn0030479	X	13384877	13380166
FBgn0032724	2L	18950973	18948884
FBgn0039385	3R	25895026	25893495
FBgn0261844	3R	21370249	21365609
FBgn0000319	X	15835490	15827986
FBgn0028703	2L	6684364	6677835
FBgn0033480	2R	10067242	10066650
FBgn0086350	2R	17056835	17054546
FBgn0037305	3R	5256681	5255444
FBgn0052638	X	13128794	13122876
FBgn0032172	2L	9963949	9959248
FBgn0266180	X	3348400	3313333
FBgn0040324	4	580122	571755
FBgn0028984	3R	15206447	15203069
FBgn0033374	2R	9094658	9092506
FBgn0032934	2L	21218544	21216004
FBgn0034060	2R	16006901	16001181
FBgn0031374	2L	1944289	1884622
FBgn0015270	3R	13967075	13964885
FBgn0003015	3R	8938395	8935126
FBgn0033081	2R	6656594	6655463
FBgn0000536	X	16285618	16278328
FBgn0003159	X	2366356	2344949
FBgn0039712	3R	29861494	29860055
FBgn0036480	3L	15128029	15116737
FBgn0284254	2R	15687415	15682719
FBgn0039339	3R	25485855	25483098
FBgn0034946	2R	23972233	23970305
FBgn0033812	2R	13230234	13228276
FBgn0000056	2L	14618902	14615552
FBgn0039019	3R	22746605	22745620
FBgn0011606	X	2604052	2599158
FBgn0011224	3R	32015520	31846987
FBgn0030666	X	15677737	15675476
FBgn0037667	3R	9256731	9255052
FBgn0030870	X	17841705	17830828
FBgn0031909	2L	7409809	7408533
FBgn0035593	3L	5135670	5133871
FBgn0261850	2R	21174504	21171001
FBgn0284243	2R	19451600	19447319
FBgn0004795	2R	23654820	23632610
FBgn0038806	3R	20578131	20577053
FBgn0015222	3R	30388178	30385573
FBgn0011715	3R	5472754	5470926
FBgn0034986	2R	24174441	24173665
FBgn0061200	X	16610459	16599241
FBgn0284246	2R	6076367	6074471
FBgn0035020	2R	24533391	24531594
FBgn0000261	3L	18828188	18822604
FBgn0039459	3R	26864559	26863376
FBgn0027087	X	18520445	18515428
FBgn0015509	2R	7921579	7916856
FBgn0005640	3L	3610521	3515751
FBgn0014868	X	9158515	9156929
FBgn0037149	3L	22067216	22065907
FBgn0037566	3R	8302770	8301440
FBgn0010622	2R	23062593	23061420
FBgn0031484	2L	2978500	2977122
FBgn0033808	2R	13215760	13214706
FBgn0025373	2R	11307528	11305511
FBgn0027055	3L	20841576	20839096
FBgn0031609	2L	4463447	4461657
FBgn0010411	2R	20264848	20263979
FBgn0039427	3R	26454585	26452534
FBgn0038585	3R	18224942	18223722
FBgn0032923	2L	21160903	21158847
FBgn0039113	3R	23763263	23760737
FBgn0003891	2R	21192913	21183322
FBgn0005593	2L	10202321	10201004
FBgn0026261	2R	22638868	22637770
FBgn0086912	2L	273715	271912
FBgn0017429	3L	8604149	8602411
FBgn0035181	3L	1036298	1034697
FBgn0033984	2R	14940722	14935660
FBgn0035414	3L	3192491	3190622
FBgn0052133	3L	14029121	14020315
FBgn0004379	3L	9367046	9362636
FBgn0011745	3R	12694232	12691743
FBgn0039543	3R	27706751	27703379
FBgn0011207	2L	9708883	9700810
FBgn0035640	3L	5813093	5812135
FBgn0032705	2L	18711297	18708846
FBgn0036117	3L	11061224	11059437
FBgn0035533	3L	4364102	4322491
FBgn0250788	X	17669371	17657372
FBgn0033912	2R	14216627	14215096
FBgn0052699	X	9579987	9571537
FBgn0030894	X	18101314	18097558
FBgn0027528	X	16751910	16727304
FBgn0034988	2R	24197027	24195498
FBgn0262517	3L	19552290	19544345
FBgn0040754	2R	13221015	13220283
FBgn0028506	2L	16354539	16352934
FBgn0003517	X	1483413	1481797
FBgn0038428	3R	16443007	16441843
FBgn0032105	2L	9253118	9251472
FBgn0031233	2L	210725	207179
FBgn0035896	3L	8449377	8443042
FBgn0283724	3L	3185287	3178930
FBgn0016756	3L	5761886	5752973
FBgn0263251	3L	9974023	9972312
FBgn0285951	3L	16348782	16348074
FBgn0001612	X	13744683	13736570
FBgn0027504	2R	12151057	12146024
FBgn0037612	3R	8715263	8712933
FBgn0039993	2R	1596457	1590484
FBgn0263278	2L	6426371	6424336
FBgn0030699	X	15847858	15844476
FBgn0039766	3R	30425162	30424499
FBgn0259481	3L	11562233	11522757
FBgn0011289	3R	27256463	27251112
FBgn0038320	3R	15338365	15333266
FBgn0033929	2R	14365473	14363048
FBgn0034735	2R	22494295	22492197
FBgn0000097	2L	2178754	2156484
FBgn0041252	X	4242826	4241887
FBgn0278604	3R	9714675	9711142
FBgn0050372	2R	8123001	8114286
FBgn0036136	3L	11123216	11121966
FBgn0265935	2R	6872718	6862001
FBgn0013749	4	1125325	1124167
FBgn0011474	3R	14320494	14316038
FBgn0029755	X	5319071	5317409
FBgn0039559	3R	27937853	27932982
FBgn0000721	2L	3656953	3622074
FBgn0004597	3R	14890205	14889004
FBgn0030752	X	16441296	16438680
FBgn0087021	3R	12963249	12961745
FBgn0031776	2L	6069838	6069079
FBgn0013305	2R	12880230	12877094
FBgn0036198	3L	11711386	11710507
FBgn0260860	3R	30181486	30180232
FBgn0264979	2L	2245274	2242378
FBgn0024804	3L	27422159	27279316
FBgn0010247	3R	3587054	3461351
FBgn0035825	3L	7915120	7913664
FBgn0030012	X	8154533	8152948
FBgn0044871	3R	18665307	18663738
FBgn0026409	3L	14540441	14537651
FBgn0038968	3R	22446587	22440152
FBgn0010220	2R	9089802	9087834
FBgn0032961	2L	21761000	21758010
FBgn0037215	3R	4204572	4197206
FBgn0051523	3R	4479207	4465421
FBgn0041702	2R	18972537	18971309
FBgn0260940	3R	21866238	21865168
FBgn0002069	2R	12883168	12877004
FBgn0039972	2L	22368796	22308755
FBgn0034631	2R	21501732	21498903
FBgn0259932	3L	9974023	9972312
FBgn0261283	3L	19798979	19793935
FBgn0005694	3L	21438639	21433422
FBgn0051472	3R	7811912	7810532
FBgn0003479	3R	30056037	30054696
FBgn0035464	3L	3813958	3811263
FBgn0033948	2R	14621320	14619798
FBgn0028965	2L	13021312	13019575
FBgn0039349	3R	25626924	25624805
FBgn0001247	3L	20375896	20371672
FBgn0036816	3L	18846267	18828632
FBgn0036913	3L	19881783	19871139
FBgn0040786	3L	19807199	19806811
FBgn0003885	3R	7532732	7530753
FBgn0029134	2R	10821178	10819978
FBgn0033609	2R	11289772	11285148
FBgn0051457	3R	23127981	23126581
FBgn0086384	X	19693500	19689697
FBgn0021814	2R	8080041	8078869
FBgn0004914	2L	8709611	8687226
FBgn0036811	3L	18746623	18745856
FBgn0029868	X	6350401	6349016
FBgn0085344	2R	13206547	13202728
FBgn0036207	3L	11795418	11793514
FBgn0030053	X	8590774	8588811
FBgn0000246	3R	15792579	15789473
FBgn0039488	3R	27116707	27115152
FBgn0020496	3R	13026275	13011649
FBgn0052529	X	19908108	19866146
FBgn0067629	3R	14889146	14886456
FBgn0037020	3L	20780378	20778799
FBgn0031238	2L	271744	252589
FBgn0264955	X	17579135	17578689
FBgn0031449	2L	2739830	2725674
FBgn0038306	3R	15229408	15227605
FBgn0266486	2R	9192096	9186670
FBgn0036915	3L	19912504	19910300
FBgn0039006	3R	22700307	22698319
FBgn0265605	2R	16110017	16107440
FBgn0032509	2L	13367410	13366447
FBgn0266490	X	7893798	7893053
FBgn0034585	2R	21091004	21088386
FBgn0027950	3R	9561533	9559760
FBgn0287585	3L	20526174	20522440
FBgn0026084	X	4110981	4106113
FBgn0011763	2R	13228202	13222433
FBgn0032919	2L	21145146	21143229
FBgn0031174	X	21328150	21324046
FBgn0000140	3R	24760513	24753849
FBgn0033507	2R	10311143	10310113
FBgn0031661	2L	4977023	4975300
FBgn0015621	2L	821209	819964
FBgn0034237	2R	17539142	17536213
FBgn0035335	3L	2373704	2372844
FBgn0000253	2R	12278809	12259398
FBgn0032512	2L	13373890	13371427
FBgn0026702	X	5625493	5622648
FBgn0015808	2L	18833630	18831229
FBgn0034087	2R	16194277	16186584
FBgn0038810	3R	20591040	20588711
FBgn0035294	3L	1942872	1941068
FBgn0031696	2L	5283283	5278865
FBgn0039163	3R	24188896	24187724
FBgn0039638	3R	29130972	29128584
FBgn0026619	2R	12756414	12753026
FBgn0040235	X	9319223	9317915
FBgn0034816	2R	23076857	23074823
FBgn0022987	2R	17475129	17469624
FBgn0034618	2R	21319569	21312399
FBgn0035421	3L	3220925	3219156
FBgn0035483	3L	4023501	4021457
FBgn0033258	2R	8098484	8096792
FBgn0028476	3R	29235302	29229161
FBgn0039790	3R	30601489	30592971
FBgn0038704	3R	19406294	19403455
FBgn0036545	3L	15956465	15955096
FBgn0027617	3R	24817007	24814903
FBgn0032482	2L	13210828	13203762
FBgn0015376	2L	3711748	3707230
FBgn0022709	3L	12204082	12200322
FBgn0035228	3L	1536835	1534929
FBgn0034645	2R	21658777	21658078
FBgn0035589	3L	5140473	5139619
FBgn0029763	X	5427219	5421533
FBgn0027526	3R	23062751	23061493
FBgn0030025	X	8241483	8240684
FBgn0266958	3L	8310512	8309351
FBgn0039904	4	375554	359938
FBgn0035164	3L	837821	836667
FBgn0034172	2R	16958927	16957465
FBgn0034141	2R	16589184	16587045
FBgn0030276	X	11164670	11154421
FBgn0032476	2L	13178978	13177150
FBgn0050394	2R	21323320	21320040
FBgn0033665	2R	11901394	11899517
FBgn0264303	3L	7335226	7333544
FBgn0262871	3R	17390265	17379944
FBgn0010786	3L	1339415	1334889
FBgn0029893	X	6695007	6689296
FBgn0263289	3R	26604051	26536350
FBgn0031231	2L	204782	203779
FBgn0061492	3L	6096517	6094987
FBgn0038771	3R	20059750	20056418
FBgn0003165	3R	9237682	9066343
FBgn0030274	X	11152592	11149323
FBgn0036689	3L	17029814	17027515
FBgn0000182	2L	16048757	16042047
FBgn0037715	3R	9574211	9571911
FBgn0030556	X	14242822	14240266
FBgn0283658	2L	7430329	7426866
FBgn0011659	2R	8172401	8170274
FBgn0027509	2L	2151664	2147518
FBgn0027603	X	19208187	19202103
FBgn0030512	X	13718285	13684380
FBgn0039300	3R	25247514	25245955
FBgn0052202	3L	18682860	18682184
FBgn0261984	3R	19861291	19853908
FBgn0031820	2L	6487576	6480929
FBgn0014189	2L	5542314	5539326
FBgn0034858	2R	23389052	23386521
FBgn0026196	2L	6918743	6916753
FBgn0042693	3R	18180049	18167757
FBgn0037529	3R	7902667	7889277
FBgn0051673	2L	20831161	20829609
FBgn0038476	3R	17084781	17080244
FBgn0046301	3L	21832253	21830544
FBgn0033160	2R	7391023	7387187
FBgn0024806	3L	257954	250229
FBgn0260233	3L	14757962	14747929
FBgn0003660	2R	10252417	10249435
FBgn0034067	2R	16024627	16017737
FBgn0031037	X	19611413	19605199
FBgn0004903	3R	26875742	26872129
FBgn0025633	X	620195	585081
FBgn0261787	2L	20656178	20650755
FBgn0038722	3R	19646906	19645026
FBgn0000547	2L	4115749	4031377
FBgn0024188	2R	11361871	11360706
FBgn0036298	3L	12530171	12527215
FBgn0266671	2R	18627718	18625249
FBgn0266411	3R	30121798	30058311
FBgn0013432	X	2149647	2148463
FBgn0024227	2L	10858094	10856797
FBgn0037156	3L	22266679	22265806
FBgn0041164	3L	3466314	3461317
FBgn0034086	2R	16186506	16185122
FBgn0028494	2R	17719346	17703335
FBgn0027499	2R	10808938	10800420
FBgn0032154	2L	9893446	9891255
FBgn0004556	3L	16730818	16728496
FBgn0031377	2L	1980755	1975463
FBgn0036405	3L	14052469	14051206
FBgn0038829	3R	20821848	20819129
FBgn0015320	2L	10768006	10765010
FBgn0038243	3R	14568847	14567611
FBgn0267823	2R	22888857	22887574
FBgn0086856	2L	274766	273836
FBgn0260945	3L	12805116	12784429
FBgn0026316	2R	17789410	17788412
FBgn0013765	2R	13450475	13439314
FBgn0029715	X	4554398	4553117
FBgn0034753	2R	22646344	22644646
FBgn0031143	X	21028361	21026125
FBgn0035519	3L	4261643	4259430
FBgn0036053	3L	9864349	9860217
FBgn0037551	3R	8129835	8126605
FBgn0041210	X	13285632	13262687
FBgn0033402	2R	9308722	9302823
FBgn0037632	3R	8806234	8801564
FBgn0020238	3R	18250550	18242531
FBgn0032465	2L	13000635	12993757
FBgn0040602	3R	25851291	25850410
FBgn0039589	3R	28608372	28606079
FBgn0024734	2L	16257606	16245835
FBgn0003701	2R	17865963	17861273
FBgn0031317	2L	1172805	1170753
FBgn0030788	X	16789644	16787283
FBgn0050290	2R	21692764	21691295
FBgn0000463	3R	19326217	19302731
FBgn0024285	2L	9915044	9912911
FBgn0024920	2L	2969638	2968293
FBgn0022069	2L	13366189	13363308
FBgn0032341	2L	11106645	11100963
FBgn0029113	3L	8127818	8125327
FBgn0031090	X	20159872	20155766
FBgn0035046	2R	24665439	24664398
FBgn0086558	X	6279647	6276876
FBgn0032752	2L	19069851	19064832
FBgn0015522	2R	17848444	17846699
FBgn0261838	3R	21362131	21360176
FBgn0261872	3L	17042574	17036859
FBgn0020415	2L	16450508	16447330
FBgn0021944	2L	6965887	6964421
FBgn0031021	X	19493337	19492421
FBgn0033918	2R	14258787	14256493
FBgn0011335	3L	12118055	12116101
FBgn0030366	X	12029032	12022837
FBgn0083961	2L	4966399	4965673
