#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0039366	3R	25775369	25773334
FBgn0267307	3L	5378407	5377814
FBgn0051776	2L	3472364	3470182
FBgn0030880	X	17889404	17888177
FBgn0033312	2R	8614155	8611379
FBgn0037797	3R	10223745	10222698
FBgn0267146	3R	12662138	12661378
FBgn0036831	3L	18919259	18917581
FBgn0040682	3R	5225542	5224139
FBgn0263769	X	18370118	18369811
FBgn0266856	2R	16380195	16379295
FBgn0264819	4	395954	395396
FBgn0266021	2L	21822313	21819490
FBgn0036416	3L	14234609	14233469
FBgn0262540	3R	22770987	22770613
FBgn0263495	3L	3689409	3688786
FBgn0031058	X	19688948	19687791
FBgn0267678	3R	12276932	12276604
FBgn0266316	2L	20875540	20874114
FBgn0039647	3R	29194994	29171191
FBgn0035737	3L	7093841	7093204
FBgn0083977	2R	9263971	9260278
FBgn0265919	X	18912752	18912352
FBgn0267182	X	18228449	18227476
FBgn0040582	3R	22088501	22087075
FBgn0038239	3R	14561521	14560935
FBgn0262905	X	19485423	19484858
FBgn0039224	3R	24790136	24788248
FBgn0028573	3L	11966131	11958872
FBgn0263030	2R	22657135	22655549
FBgn0266201	X	2056425	2055948
FBgn0028704	2L	9746495	9711512
FBgn0265793	2L	10786173	10785503
FBgn0035666	3L	6053215	6052321
FBgn0263040	3R	15636489	15635468
FBgn0034328	2R	18383235	18382704
FBgn0015032	3R	30900688	30894038
FBgn0035903	3L	8518738	8512767
FBgn0266845	2L	8752122	8751715
FBgn0003892	2R	8665223	8649649
FBgn0033214	2R	7711981	7709873
FBgn0039200	3R	24393762	24392889
FBgn0266773	3L	6641514	6640891
FBgn0267614	3L	21304135	21302421
FBgn0040699	3L	4463823	4462974
FBgn0043005	3R	23699027	23696372
FBgn0030215	X	10566591	10565842
FBgn0267588	2R	23906700	23905334
FBgn0037766	3R	9868120	9826081
FBgn0050361	2R	8532294	8473956
FBgn0034725	2R	22408540	22404177
FBgn0264739	X	17024042	17023499
FBgn0285879	X	16148977	16118067
FBgn0040253	3R	11166074	11164423
FBgn0033031	2R	5669986	5668383
FBgn0028893	2L	16213304	16211459
FBgn0000492	3R	29565244	29556386
FBgn0085425	2R	21101453	21092222
FBgn0025393	X	1512803	1512227
FBgn0265166	3R	12892467	12891911
FBgn0267275	X	19133563	19132927
FBgn0036153	3L	11313397	11311747
FBgn0267460	3L	963099	962756
FBgn0035050	2R	24694386	24691422
FBgn0050280	2R	22114841	22113589
FBgn0265838	2R	19934995	19934495
FBgn0263037	2L	14163222	14161144
FBgn0266742	3R	8318006	8316984
FBgn0264896	3R	21846711	21845453
FBgn0266312	2L	19159299	19157868
FBgn0040801	3L	16259722	16259037
FBgn0263087	2L	11486949	11484707
FBgn0050288	2R	21520393	21519243
FBgn0032287	2L	10704930	10703621
FBgn0001148	2R	25064643	25061964
FBgn0266139	2L	10209786	10208741
FBgn0033603	2R	11272575	11266915
FBgn0265806	2L	12583550	12582402
FBgn0266329	2L	16490890	16490224
FBgn0004430	3L	1228238	1227747
FBgn0052284	3L	3187245	3186664
FBgn0267105	3R	7552298	7552008
FBgn0033203	2R	7663408	7661855
FBgn0038377	3R	15861478	15860196
FBgn0266115	X	18806363	18804840
FBgn0267561	3R	6834247	6833363
FBgn0025642	X	1288945	1287290
FBgn0260720	2R	21634040	21631421
FBgn0267314	3R	16801203	16800600
FBgn0033484	2R	10096416	10085169
FBgn0051848	2L	13265876	13264996
FBgn0039564	3R	27957326	27954917
FBgn0050278	2R	22218500	22217285
FBgn0262616	2L	6972796	6972243
FBgn0266363	2L	11834497	11834086
FBgn0086601	3L	13043510	13043371
FBgn0032345	2L	11121714	11120642
FBgn0038127	3R	13220578	13219644
FBgn0030494	X	13544907	13543643
FBgn0266637	2R	17037982	17036695
FBgn0031837	2L	6621700	6617134
FBgn0262485	X	15221176	15220271
FBgn0032280	2L	10681775	10681030
FBgn0053200	2R	22409342	22408525
FBgn0085395	2L	9415156	9370309
FBgn0262358	2L	4438201	4437787
FBgn0032843	2L	20072195	20070081
FBgn0085771	X	23240975	23239718
FBgn0037698	3R	9493677	9461084
FBgn0266780	3L	10387797	10386450
FBgn0039015	3R	22733851	22732356
FBgn0037994	3R	12195011	12192703
FBgn0262009	3R	23373600	23372924
FBgn0264567	3L	21577219	21576033
FBgn0032824	2L	19814532	19813704
FBgn0036949	3L	20206046	20204309
FBgn0039749	3R	30160473	30153022
FBgn0052845	3L	273391	271420
FBgn0050080	2R	15701696	15698726
FBgn0266633	2R	12869783	12867609
FBgn0020641	3L	6144101	6143395
FBgn0262814	2L	5885491	5884888
FBgn0040755	2R	12807811	12806614
FBgn0053701	3L	9513959	9513645
FBgn0069938	X	22946339	22945321
FBgn0265454	X	15548203	15547733
FBgn0031930	2L	7692683	7691109
FBgn0284229	3R	26985706	26978541
FBgn0035789	3L	7487918	7485967
FBgn0019661	X	3862697	3857230
FBgn0050356	2R	8729501	8728964
FBgn0033307	2R	8591948	8590497
FBgn0051183	3R	15875939	15857871
FBgn0259970	3L	13296860	13296530
FBgn0267215	3R	25847078	25846778
FBgn0051494	3R	7129935	7129864
FBgn0267987	2L	55767	54817
FBgn0265649	2R	23128477	23128077
FBgn0036459	3L	14982432	14979620
FBgn0265960	2L	3563540	3563308
FBgn0027790	3L	1822903	1810588
FBgn0266654	3L	19990739	19989706
FBgn0038795	3R	20407871	20406615
FBgn0024740	2L	10709453	10701940
FBgn0085358	X	19053160	19050442
FBgn0000715	2R	9910457	9906294
FBgn0286885	3R	13313974	13313340
FBgn0051220	3R	19650586	19648487
FBgn0264367	2L	17086419	17085650
FBgn0263113	2R	17544353	17539322
FBgn0267448	3R	21267794	21266255
FBgn0039428	3R	26457242	26456877
FBgn0085287	3L	19951968	19951235
FBgn0032129	2L	9566750	9547720
FBgn0035138	3L	366437	365664
FBgn0036529	3L	15686598	15683872
FBgn0266829	2L	5060806	5060473
FBgn0034224	2R	17476272	17475214
FBgn0259246	2R	9541565	9503765
FBgn0266826	2L	5940250	5940033
FBgn0029725	X	4777375	4775984
FBgn0030307	X	11491573	11486546
FBgn0050430	2R	25129985	25129432
FBgn0036881	3L	19538289	19532743
FBgn0054045	2R	19335188	19330889
FBgn0016675	2L	19418274	19417447
FBgn0262991	X	15665707	15662289
FBgn0038281	3R	15038149	15037366
FBgn0050265	2R	22834580	22832456
FBgn0029837	X	6074857	6069131
FBgn0051943	2L	2009226	2009155
FBgn0013755	3L	1648612	1647869
FBgn0051041	3R	29590906	29590070
FBgn0031323	2L	1199266	1198465
FBgn0267134	3R	8547385	8546910
FBgn0026565	3R	6644434	6642262
FBgn0266868	2R	14824365	14823545
FBgn0029962	X	7842679	7826197
FBgn0011270	3R	12232729	12231645
FBgn0265446	2L	17361511	17361039
FBgn0266432	2R	22476314	22472995
FBgn0034479	2R	19984895	19979242
FBgn0028561	2R	8091297	8089482
FBgn0038607	3R	18364277	18361994
FBgn0053329	3R	14224155	14222074
FBgn0265671	2L	18145499	18145098
FBgn0267162	X	10071734	10071391
FBgn0000564	3R	17448858	17446642
FBgn0262982	3R	7349552	7348849
FBgn0043534	2R	20505136	20504251
FBgn0262683	2L	11522776	11521765
FBgn0259977	2R	6680391	6677001
FBgn0046880	2R	19699346	19698714
FBgn0261860	3R	26784208	26783609
FBgn0040291	3L	358486	357981
FBgn0035857	3L	8213622	8211890
FBgn0038839	3R	20897320	20894452
FBgn0029501	2R	24497024	24494518
FBgn0262968	X	7495497	7494544
FBgn0030936	X	18522445	18521074
FBgn0029508	2R	7004259	6992676
FBgn0031424	2L	2410662	2400295
FBgn0004197	3R	27194267	27172090
FBgn0038126	3R	13214465	13208754
FBgn0043575	2R	8717695	8716950
FBgn0028844	2L	14450922	14450282
FBgn0050103	2R	17495998	17493695
FBgn0262367	3R	15417475	15417408
FBgn0032313	2L	10901785	10900501
FBgn0264339	2R	23491997	23444137
FBgn0000576	3R	13904620	13901853
FBgn0039030	3R	22924525	22923352
FBgn0005586	2R	10729203	10721335
FBgn0265159	3R	8755916	8754064
FBgn0050208	2R	21161597	21161526
FBgn0262148	2L	1990894	1989450
FBgn0263410	3R	25502577	25501827
FBgn0264344	2L	7232813	7232165
FBgn0267782	3R	30273555	30272762
FBgn0031626	2L	4734458	4732413
FBgn0051231	3R	18667733	18665361
FBgn0265594	2R	18257595	18257096
FBgn0030384	X	12374448	12373118
FBgn0033067	2R	6181626	6180926
FBgn0050251	2R	12335066	12334995
FBgn0052170	3L	16879372	16877309
FBgn0036596	3L	16290950	16289712
FBgn0038676	3R	19044693	19033538
FBgn0031496	2L	3035348	3032210
FBgn0263842	2L	3765863	3765494
FBgn0036890	3L	19604120	19601633
FBgn0002938	2L	7384344	7377702
FBgn0039086	3R	23536710	23534900
FBgn0264358	2R	13784496	13783995
FBgn0030509	X	13677882	13676894
FBgn0041183	2L	15893811	15888640
FBgn0265638	2R	8243500	8242396
FBgn0052105	3L	12335901	12329232
FBgn0032536	2L	13956188	13914725
FBgn0051698	2L	3173840	3173205
FBgn0265551	3R	20486679	20485778
FBgn0029730	X	4877263	4875670
FBgn0052082	3L	11163984	11136049
FBgn0000500	3R	4190260	4189692
FBgn0036767	3L	17886645	17885948
FBgn0033872	2R	13833503	13826371
FBgn0001174	2L	1518148	1517533
FBgn0267990	2R	9579271	9578905
FBgn0032553	2L	14872022	14870371
FBgn0267127	3R	29024217	29022478
FBgn0034568	2R	20991171	20986833
FBgn0266324	2L	7221093	7220567
FBgn0083053	2R	18143142	18143000
FBgn0032665	2L	18115220	18114547
FBgn0054056	3L	897364	895951
FBgn0028534	2L	13847799	13846752
FBgn0085407	2L	7157695	7098188
FBgn0264740	3R	23929000	23927728
FBgn0266898	2L	17575490	17575152
FBgn0032085	2L	8993632	8991735
FBgn0031861	2L	6805792	6804324
FBgn0263022	3R	15834425	15833462
FBgn0267751	3R	30137581	30135008
FBgn0029526	X	481826	479864
FBgn0284412	3L	20558520	20558197
FBgn0085371	3L	5510860	5503528
FBgn0267440	3R	9822259	9821390
FBgn0265854	2R	20492295	20490896
FBgn0038003	3R	12230425	12229413
FBgn0262881	2R	14638935	14638538
FBgn0287587	3R	13529356	13528597
FBgn0264340	2L	8483005	8482374
FBgn0035582	3L	4898470	4896864
FBgn0266381	3R	20360281	20358839
FBgn0263386	2L	11536844	11536145
FBgn0265732	3L	10247771	10246790
FBgn0034486	2R	20239429	20238495
FBgn0004594	3L	15658149	15657628
FBgn0262286	3R	27642555	27642466
FBgn0034175	2R	17000126	16998610
FBgn0005619	2R	10246077	10237988
FBgn0051861	2L	12162605	12161767
FBgn0262566	2R	25139627	25138627
FBgn0033097	2R	6719533	6718196
FBgn0052986	2L	8863743	8862776
FBgn0004389	3R	31194389	31193362
FBgn0030408	X	12621216	12616316
FBgn0051361	3R	12111420	12094876
FBgn0051029	3R	30132395	30129279
FBgn0050095	2R	16124577	16123484
FBgn0065098	3R	23730429	23730048
FBgn0262023	3R	17419294	17418759
FBgn0034821	2R	23094266	23090100
FBgn0265075	2L	136701	136144
FBgn0034580	2R	21063212	21061646
FBgn0266766	2R	19789736	19784294
FBgn0039373	3R	25811775	25811096
FBgn0267548	3L	14661946	14661455
FBgn0030725	X	16085751	16083232
FBgn0035452	3L	3615244	3612192
FBgn0038946	3R	22356264	22351696
FBgn0000594	3L	12192528	12190733
FBgn0085325	3R	29723013	29722538
FBgn0264437	2L	8594489	8590370
FBgn0265613	X	21044024	21043550
FBgn0266887	2L	898050	897453
FBgn0263802	2R	10761668	10760778
FBgn0039779	3R	30491987	30490074
FBgn0051213	3R	19979569	19972898
FBgn0037677	3R	9330331	9329223
FBgn0033657	2R	11852324	11845324
FBgn0029940	X	7267883	7266904
FBgn0259175	3L	14747868	14672839
FBgn0033789	2R	13049656	13049146
FBgn0050299	2R	7070833	7070760
FBgn0033280	2R	8263278	8262674
FBgn0263341	2R	22292395	22291717
FBgn0267544	3L	11672974	11672613
FBgn0033145	2R	7149677	7149174
FBgn0038014	3R	12352103	12350815
FBgn0261990	2R	13574257	13573618
FBgn0032945	2L	21377995	21371227
FBgn0031129	X	20735960	20734455
FBgn0025835	X	148426	142731
FBgn0035280	3L	1835164	1832636
FBgn0036498	3L	15498055	15496574
FBgn0030103	X	9215699	9214876
FBgn0286041	3R	13970942	13970739
FBgn0032370	2L	11652010	11651331
FBgn0028879	2L	15096915	15074776
FBgn0032660	2L	18011475	18009643
FBgn0260011	2L	14048863	14047582
FBgn0266896	2L	16998551	16998327
FBgn0265500	2R	14408960	14408453
FBgn0034289	2R	18022406	18020268
FBgn0040211	2L	11138565	11136393
FBgn0030588	X	14853269	14851005
FBgn0028941	2L	13543633	13542268
FBgn0265414	2L	6986750	6985961
FBgn0267806	3R	6586105	6585431
FBgn0034658	2R	21757913	21757345
FBgn0038186	3R	13855454	13854599
FBgn0038000	3R	12224048	12222387
FBgn0003295	3L	1387437	1370628
FBgn0052783	X	3948460	3945043
FBgn0267705	3R	10124412	10122422
FBgn0264842	3L	15885747	15884593
FBgn0267473	3L	8845814	8844944
FBgn0038211	3R	14217882	14215459
FBgn0085383	3R	28240526	28146880
FBgn0260440	3R	30478849	30476684
FBgn0031723	2L	5588414	5587115
FBgn0250832	3R	29715377	29715068
FBgn0032803	2L	19539740	19538425
FBgn0038405	3R	16186235	16181020
FBgn0259966	2R	15193228	15192628
FBgn0264472	3L	7946322	7945713
FBgn0264841	3R	27261948	27260050
FBgn0032294	2L	10737043	10736319
FBgn0028560	2R	10087127	10085442
FBgn0264502	X	10923436	10905767
FBgn0033869	2R	13805231	13794777
FBgn0039042	3R	23044661	23043990
FBgn0039470	3R	27005469	27003236
FBgn0265199	3R	17254129	17253581
FBgn0038151	3R	13406998	13405109
FBgn0264877	2R	8158260	8157161
FBgn0287864	2R	15042134	15011396
FBgn0012027	3R	8642793	8642701
FBgn0051418	3R	17284511	17283795
FBgn0032964	2L	21784065	21782046
FBgn0031302	2L	1114138	1112941
FBgn0008646	3R	13874916	13867345
FBgn0020508	X	14784052	14782962
FBgn0037413	3R	6228828	6227512
FBgn0022740	2R	17760517	17757405
FBgn0034882	2R	23603641	23602585
FBgn0032506	2L	13355073	13349823
FBgn0029859	X	6294343	6293106
FBgn0051269	3R	17128201	17127126
FBgn0033602	2R	11266856	11265126
FBgn0267293	2L	17280536	17280235
FBgn0031034	X	19595548	19592609
FBgn0033074	2R	6226884	6225634
FBgn0264775	3R	15509917	15508896
FBgn0036583	3L	16252355	16249560
FBgn0265064	3R	19327560	19326816
FBgn0030508	X	13676232	13669699
FBgn0037040	3L	20966762	20962655
FBgn0038492	3R	17202130	17152995
FBgn0034553	2R	20852125	20850146
FBgn0035921	3L	8646822	8644916
FBgn0052119	3L	13248702	13246864
FBgn0039325	3R	25320101	25318550
FBgn0051797	2L	19262240	19259432
FBgn0264704	3L	15099502	15098534
FBgn0267582	3L	18038280	18037723
FBgn0266390	3R	29096487	29095368
FBgn0034850	2R	23358508	23357660
FBgn0263871	2L	396571	396120
FBgn0040670	3R	7094727	7093935
FBgn0026874	X	804921	803424
FBgn0037571	3R	8312137	8311203
FBgn0033165	2R	7402364	7401859
FBgn0036836	3L	18988323	18985905
FBgn0035563	3L	4634789	4634436
FBgn0265625	2R	18686775	18684230
FBgn0036040	3L	9733807	9731238
FBgn0267752	3R	26510100	26509539
FBgn0262178	X	1788957	1788861
FBgn0036482	3L	15131378	15127940
FBgn0051139	3R	22749056	22747690
FBgn0039415	3R	26137148	26133154
FBgn0034159	2R	16796407	16793119
FBgn0259823	3R	15257765	15250094
FBgn0264466	3L	17260449	17259661
FBgn0265823	2L	7145263	7142304
FBgn0033862	2R	13663598	13661495
FBgn0033574	2R	10941738	10938425
FBgn0263080	2L	1199924	1199412
FBgn0031240	2L	271626	269088
FBgn0030954	X	18774027	18764483
FBgn0035914	3L	8617074	8604657
FBgn0036962	3L	20275335	20273389
FBgn0031181	X	21478945	21477254
FBgn0039479	3R	27082818	27075870
FBgn0039681	3R	29682278	29680241
FBgn0265824	2L	7178171	7177879
FBgn0267534	3L	9510889	9510017
FBgn0002573	3L	13401125	13396228
FBgn0051526	3R	4533940	4533248
FBgn0259237	3R	21769301	21758764
FBgn0267230	3L	4107470	4107143
FBgn0284419	3R	13542314	13541913
FBgn0038926	3R	22031900	22029440
FBgn0265188	2R	23058793	23058248
FBgn0264863	X	11141238	11139608
FBgn0265677	2L	3268646	3268269
FBgn0266252	3R	20893771	20892591
FBgn0267747	3R	28146962	28146392
FBgn0050098	2R	16355215	16354224
FBgn0050502	2R	7451553	7446189
FBgn0032436	2L	12453242	12451945
FBgn0051792	2L	19002713	18997448
FBgn0040794	3L	16333782	16333313
FBgn0266965	3L	6883601	6883321
FBgn0034129	2R	16447512	16445986
FBgn0039009	3R	22707278	22704254
FBgn0266442	3R	30123263	30122023
FBgn0050148	2R	20547658	20546595
FBgn0052639	X	13236566	13235925
FBgn0051528	3R	4417665	4416438
FBgn0085292	3L	265908	265595
FBgn0029807	X	5781620	5777195
FBgn0266070	2L	6232160	6231807
FBgn0266246	3R	12339275	12335924
FBgn0264905	3R	21723234	21720967
FBgn0031251	2L	402198	396595
FBgn0029662	X	3474524	3465737
FBgn0035332	3L	2362686	2360557
FBgn0035551	3L	4481487	4480283
FBgn0038930	3R	22086397	22085374
FBgn0052461	3L	22955302	22954421
FBgn0267080	X	15693967	15693068
FBgn0011286	2R	8888097	8860364
FBgn0030483	X	13402863	13401839
FBgn0264297	2R	24126630	24123167
FBgn0036875	3L	19497723	19492053
FBgn0267764	3R	24607795	24607271
FBgn0262587	3R	28264773	28263871
FBgn0263095	2L	19518632	19517992
FBgn0031364	2L	1752848	1752308
FBgn0053458	2R	16487801	16486674
FBgn0261830	2L	8144047	8143401
FBgn0262537	3R	22768733	22768121
FBgn0286869	X	14857617	14857061
FBgn0031520	2L	3323141	3320245
FBgn0038730	3R	19773225	19771382
FBgn0039152	3R	24128193	24113286
FBgn0267536	3L	9992583	9991736
FBgn0038647	3R	18733034	18732681
FBgn0039343	3R	25508279	25506275
FBgn0051542	3R	5371744	5369540
FBgn0266840	2L	14885411	14885105
FBgn0039504	3R	27266423	27265457
FBgn0262898	3L	18085310	18081121
FBgn0036986	3L	20426071	20424424
FBgn0035413	3L	3190623	3189978
FBgn0037915	3R	11578745	11575901
FBgn0259962	2L	11754502	11754085
FBgn0267801	3R	8414185	8413803
FBgn0030417	X	12708841	12705854
FBgn0050184	2R	23564780	23563973
FBgn0265696	2R	19634595	19633195
FBgn0050163	2R	24663406	24662682
FBgn0264601	3L	16018317	16017165
FBgn0263620	3R	4454295	4452705
FBgn0261057	2L	18292833	18292522
FBgn0035076	2R	24891023	24888628
FBgn0051546	3R	5635624	5634626
FBgn0036024	3L	9641913	9641013
FBgn0036563	3L	16085264	16083993
FBgn0266978	3L	22511067	22510266
FBgn0086913	3L	21335027	21318774
FBgn0262444	3R	30791696	30791636
FBgn0029836	X	6069264	6067958
FBgn0266817	2R	12593827	12593195
FBgn0029989	X	8021345	8019523
FBgn0266167	2L	10005043	10004310
FBgn0036997	3L	20469592	20466944
FBgn0031116	X	20445599	20433950
FBgn0038258	3R	14754460	14751748
FBgn0036678	3L	16935536	16928381
FBgn0275432	2L	11071466	11070785
FBgn0262123	2R	1443935	1349392
FBgn0034201	2R	17157125	17154589
FBgn0266331	2L	7996494	7994798
FBgn0265152	2L	228588	228037
FBgn0004959	X	18688433	18685766
FBgn0039421	3R	26345473	26344290
FBgn0264872	2L	7370503	7369646
FBgn0265255	2L	21799112	21798043
FBgn0033778	2R	12875012	12872787
FBgn0031730	2L	5713791	5706374
FBgn0036969	3L	20322358	20320952
FBgn0264383	X	7501383	7500443
FBgn0033129	2R	7034920	7033562
FBgn0033308	2R	8595001	8594031
FBgn0029702	X	4271083	4268701
FBgn0287595	X	17443994	17422320
FBgn0039059	3R	23161338	23160477
FBgn0263868	2L	5434236	5433676
FBgn0085461	3R	30649873	30649151
FBgn0262791	2R	10352161	10351533
FBgn0264710	3L	21679713	21678002
FBgn0032336	2L	11081399	11076165
FBgn0050413	2R	23330068	23329543
FBgn0263478	3L	17528840	17528700
FBgn0034327	2R	18303977	18302945
FBgn0032387	2L	11984380	11981591
FBgn0030623	X	15244913	15243859
FBgn0264330	2R	16938995	16938696
FBgn0263392	3L	2879158	2786207
FBgn0039106	3R	23711338	23710158
FBgn0263619	3R	5609810	5607799
FBgn0265160	3R	28295279	28294623
FBgn0029949	X	7403174	7401698
FBgn0028374	3R	12529076	12526188
FBgn0265889	3L	19680121	19678921
FBgn0033794	2R	13132455	13129511
FBgn0037165	3L	22469853	22468862
FBgn0264890	2L	6813110	6812640
FBgn0265715	3L	6263399	6263008
FBgn0267615	3L	21398941	21398317
FBgn0265873	X	15081255	15077498
FBgn0052437	3L	21359867	21357683
FBgn0259849	211000022278436	2815	1551
FBgn0261633	3L	16034170	16033778
FBgn0030798	X	16876544	16844807
FBgn0261636	3L	616646	615627
FBgn0039801	3R	30746290	30745479
FBgn0266810	2R	17124636	17121095
FBgn0028850	2L	15292239	15291426
FBgn0030997	X	19201979	19196058
FBgn0038449	3R	16617154	16615309
FBgn0034942	2R	23962577	23961477
FBgn0010105	3L	15728430	15721511
FBgn0267431	3R	2532932	567076
FBgn0036321	3L	12889244	12885039
FBgn0030085	X	9089314	9088367
FBgn0029658	X	3435807	3434943
FBgn0038540	3R	17734381	17733598
FBgn0265509	2R	15331195	15330395
FBgn0039225	3R	24797955	24788054
FBgn0264827	3R	9813929	9810020
FBgn0267735	2L	21666851	21665849
FBgn0028567	3L	1478369	1477619
FBgn0265043	3R	17392173	17391502
FBgn0265916	X	18622706	18622466
FBgn0036287	3L	12485035	12474418
FBgn0262361	3L	8318966	8318542
FBgn0023416	2L	21647964	21632587
FBgn0028410	2L	13160173	13158810
FBgn0267475	3L	13551808	13550874
FBgn0033873	2R	13835096	13833575
FBgn0008651	3R	21434133	21409979
FBgn0034863	2R	23458759	23458065
FBgn0053514	3L	4366671	4365434
FBgn0086070	3L	3222116	3222050
FBgn0022700	2R	21067087	21065379
FBgn0040958	2L	8394940	8394446
FBgn0053542	X	18284596	18277233
FBgn0050156	2R	6985712	6981446
FBgn0030595	X	14910845	14909873
FBgn0039752	3R	30180178	30177877
FBgn0037395	3R	6011932	6010573
FBgn0038097	3R	12967712	12965938
FBgn0039087	3R	23538908	23536993
FBgn0051515	3R	23388898	23388373
FBgn0034661	2R	21800904	21799330
FBgn0262721	2L	3695020	3694431
FBgn0033056	2R	6059558	6057357
FBgn0264547	2L	5925961	5925205
FBgn0031201	X	22811935	22809292
FBgn0038818	3R	20659904	20652567
FBgn0259099	3L	14942907	14903805
FBgn0267085	X	5811006	5810492
FBgn0051323	3R	26187307	26170847
FBgn0262893	3L	15531473	15530085
FBgn0037502	3R	7423057	7420765
FBgn0037131	3L	21758046	21757157
FBgn0063499	2R	18398519	18396638
FBgn0031513	2L	3271806	3269437
FBgn0014859	2L	20714588	20683462
FBgn0032493	2L	13234660	13233798
FBgn0039151	3R	24116322	24114043
FBgn0265167	3R	12931327	12930734
FBgn0261925	2L	15865461	15864929
FBgn0041097	2L	1296596	1256417
FBgn0259222	3R	20756639	20740108
FBgn0038852	3R	21080926	21076862
FBgn0032857	2L	20414800	20385293
FBgn0035316	3L	2212503	2210873
FBgn0037323	3R	5404135	5400594
FBgn0267951	3L	10798408	10797626
FBgn0031235	2L	234208	232487
FBgn0260480	3L	2526973	2525799
FBgn0038354	3R	15708434	15704676
FBgn0261999	2L	16241527	16231475
FBgn0032658	2L	17988619	17986399
FBgn0053300	2L	9903128	9897820
FBgn0267112	3R	30531861	30528280
FBgn0036225	3L	11944852	11943640
FBgn0266985	3L	17275549	17275050
FBgn0034899	2R	23748477	23747560
FBgn0266031	2L	5620280	5619794
FBgn0039844	3R	31391893	31382109
FBgn0085413	3R	7855392	7814361
FBgn0264996	2L	3030903	3030412
FBgn0033508	2R	10312023	10311172
FBgn0038266	3R	14846737	14845043
FBgn0267174	X	11066377	11065860
FBgn0038642	3R	18692719	18687556
FBgn0013348	2R	5070210	5065237
FBgn0262541	3R	22771770	22771156
FBgn0004839	2R	12019846	12001473
FBgn0038567	3R	18153640	18152120
FBgn0051872	2L	10643539	10639931
FBgn0013725	2R	14432337	14427336
FBgn0262970	2R	4783646	4780311
FBgn0050360	2R	8467595	8465158
FBgn0053792	2R	12633454	12632674
FBgn0038219	3R	14263367	14262387
FBgn0052277	3L	3205449	3204600
FBgn0032151	2L	9886250	9793317
FBgn0053346	3R	28670452	28669233
FBgn0286872	3L	11600901	11600370
FBgn0050287	2R	21538015	21536894
FBgn0003326	2R	12802010	12780541
FBgn0031757	2L	5969761	5968566
FBgn0032066	2L	8768710	8765273
FBgn0030050	X	8570948	8570208
FBgn0032860	2L	20424660	20423106
FBgn0038090	3R	12911292	12910120
FBgn0036109	3L	10892516	10891714
FBgn0037126	3L	21738430	21737706
FBgn0266435	X	14882586	14875370
FBgn0030830	X	17222651	17221442
FBgn0053993	3L	5950658	5933036
FBgn0036655	3L	16725375	16724861
FBgn0263627	X	12973213	12970476
FBgn0023197	3L	17549127	17548077
FBgn0036781	3L	18162522	18154897
FBgn0051296	3R	15531473	15530072
FBgn0029791	X	5708633	5698557
FBgn0035870	3L	8306980	8305336
FBgn0030338	X	11838026	11837543
FBgn0265924	3L	11247223	11246953
FBgn0264488	3L	11983764	11976111
FBgn0010453	2L	7277171	7255419
FBgn0015038	2R	7129808	7127838
FBgn0262998	3L	18295800	18294604
FBgn0265799	2L	12013899	12013528
FBgn0030576	X	14765787	14757531
FBgn0029724	X	4770137	4768727
FBgn0259971	3L	13299023	13298797
FBgn0037786	3R	10075373	10073821
FBgn0053333	3R	17418042	17417467
FBgn0031646	2L	4906762	4903865
FBgn0036202	3L	11766182	11733589
FBgn0264568	3L	21595460	21594597
FBgn0265847	2R	20138245	20137894
FBgn0030377	X	12178626	12176440
FBgn0031866	2L	6906656	6874900
FBgn0042710	3R	26452327	26450671
FBgn0265264	2L	10650152	10646415
FBgn0267621	3L	21904862	21904173
FBgn0003090	2R	7223378	7150703
FBgn0265002	2L	10180256	10064121
FBgn0265591	2R	17955295	17954545
FBgn0033933	2R	14392209	14390696
FBgn0036072	3L	10167023	10165809
FBgn0035410	3L	3178580	3172817
FBgn0038179	3R	13767103	13765756
FBgn0040553	3R	13397140	13396694
FBgn0267316	3L	13285835	13285265
FBgn0285943	2R	16499429	16496889
FBgn0034128	2R	16444845	16443211
FBgn0038131	3R	13286529	13284946
FBgn0035790	3L	7493484	7491864
FBgn0085313	3R	18902933	18902338
FBgn0031518	2L	3317418	3304100
FBgn0000014	3R	16830049	16807214
FBgn0038523	3R	17595057	17594386
FBgn0051287	3R	16204961	16203371
FBgn0261858	3L	2389650	2389265
FBgn0266886	2L	20575720	20562247
FBgn0051778	2L	3705488	3704106
FBgn0265891	3L	20627624	20626601
FBgn0034173	2R	16960195	16958943
FBgn0266807	2R	22666605	22666125
FBgn0033366	2R	9042142	9039728
FBgn0260002	3R	5625254	5625178
FBgn0267777	3R	29721191	29719713
FBgn0051228	3R	18628538	18628467
FBgn0265833	2R	19954645	19953795
FBgn0011569	3L	10267111	10263909
FBgn0033726	2R	12391699	12390896
FBgn0267696	3L	14421294	14420602
FBgn0037975	3R	11984541	11983098
FBgn0046297	2R	21804338	21803402
FBgn0030859	X	17671888	17669208
FBgn0052263	3L	3811114	3810312
FBgn0050486	2R	12848993	12848034
FBgn0265880	3L	18136231	18135786
FBgn0034511	2R	20526825	20526311
FBgn0033330	2R	8793773	8792633
FBgn0028400	3R	7270809	7266065
FBgn0260644	3L	10630069	10629083
FBgn0262877	2L	6932954	6932121
FBgn0031082	X	20002096	20000968
